edge_id,primary_output,rule,task_type,all_outputs,inputs,implicit_inputs,order_only_inputs,validations,command,description,depfile,source_features,topo,observed_time_ms,observed_time_output,manifest,line_no
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:42:0,CMakeFiles/package.util,CUSTOM_COMMAND,io,"[""CMakeFiles/package.util""]","[""all""]",[],[],[],cd /home/lyu/BuildAC/Ninja_optimized/project/catch_build && /usr/bin/cpack --config ./CPackConfig.cmake,Run CPack packaging tool...,,{},"{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 1, ""longest_remaining_hops"": 1}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,42
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:48:1,package,phony,phony,"[""package""]","[""CMakeFiles/package.util""]",[],[],[],,,,{},"{""producer_dep_count"": 1, ""consumer_count"": 0, ""all_input_count"": 1, ""longest_remaining_hops"": 0}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,48
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:54:2,CMakeFiles/package_source.util,CUSTOM_COMMAND,io,"[""CMakeFiles/package_source.util""]",[],[],[],[],cd /home/lyu/BuildAC/Ninja_optimized/project/catch_build && /usr/bin/cpack --config ./CPackSourceConfig.cmake /home/lyu/BuildAC/Ninja_optimized/project/catch_build/CPackSourceConfig.cmake,Run CPack packaging tool for source...,,{},"{""producer_dep_count"": 0, ""consumer_count"": 1, ""all_input_count"": 0, ""longest_remaining_hops"": 1}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,54
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:60:3,package_source,phony,phony,"[""package_source""]","[""CMakeFiles/package_source.util""]",[],[],[],,,,{},"{""producer_dep_count"": 1, ""consumer_count"": 0, ""all_input_count"": 1, ""longest_remaining_hops"": 0}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,60
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:66:4,CMakeFiles/edit_cache.util,CUSTOM_COMMAND,custom,"[""CMakeFiles/edit_cache.util""]",[],[],[],[],cd /home/lyu/BuildAC/Ninja_optimized/project/catch_build && /usr/bin/cmake -E echo No\ interactive\ CMake\ dialog\ available.,No interactive CMake dialog available...,,{},"{""producer_dep_count"": 0, ""consumer_count"": 1, ""all_input_count"": 0, ""longest_remaining_hops"": 1}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,66
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:71:5,edit_cache,phony,phony,"[""edit_cache""]","[""CMakeFiles/edit_cache.util""]",[],[],[],,,,{},"{""producer_dep_count"": 1, ""consumer_count"": 0, ""all_input_count"": 1, ""longest_remaining_hops"": 0}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,71
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:77:6,CMakeFiles/rebuild_cache.util,CUSTOM_COMMAND,custom,"[""CMakeFiles/rebuild_cache.util""]",[],[],[],[],cd /home/lyu/BuildAC/Ninja_optimized/project/catch_build && /usr/bin/cmake --regenerate-during-build -S/home/lyu/BuildAC/Ninja_optimized/project/Catch2 -B/home/lyu/BuildAC/Ninja_optimized/project/catch_build,Running CMake to regenerate build system...,,{},"{""producer_dep_count"": 0, ""consumer_count"": 1, ""all_input_count"": 0, ""longest_remaining_hops"": 1}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,77
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:83:7,rebuild_cache,phony,phony,"[""rebuild_cache""]","[""CMakeFiles/rebuild_cache.util""]",[],[],[],,,,{},"{""producer_dep_count"": 1, ""consumer_count"": 0, ""all_input_count"": 1, ""longest_remaining_hops"": 0}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,83
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:89:8,list_install_components,phony,phony,"[""list_install_components""]",[],[],[],[],,,,{},"{""producer_dep_count"": 0, ""consumer_count"": 0, ""all_input_count"": 0, ""longest_remaining_hops"": 0}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,89
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:95:9,CMakeFiles/install.util,CUSTOM_COMMAND,custom,"[""CMakeFiles/install.util""]","[""all""]",[],[],[],cd /home/lyu/BuildAC/Ninja_optimized/project/catch_build && /usr/bin/cmake -P cmake_install.cmake,Install the project...,,{},"{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 1, ""longest_remaining_hops"": 1}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,95
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:101:10,install,phony,phony,"[""install""]","[""CMakeFiles/install.util""]",[],[],[],,,,{},"{""producer_dep_count"": 1, ""consumer_count"": 0, ""all_input_count"": 1, ""longest_remaining_hops"": 0}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,101
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:107:11,CMakeFiles/install/local.util,CUSTOM_COMMAND,custom,"[""CMakeFiles/install/local.util""]","[""all""]",[],[],[],cd /home/lyu/BuildAC/Ninja_optimized/project/catch_build && /usr/bin/cmake -DCMAKE_INSTALL_LOCAL_ONLY=1 -P cmake_install.cmake,Installing only the local directory...,,{},"{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 1, ""longest_remaining_hops"": 1}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,107
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:113:12,install/local,phony,phony,"[""install/local""]","[""CMakeFiles/install/local.util""]",[],[],[],,,,{},"{""producer_dep_count"": 1, ""consumer_count"": 0, ""all_input_count"": 1, ""longest_remaining_hops"": 0}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,113
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:119:13,CMakeFiles/install/strip.util,CUSTOM_COMMAND,custom,"[""CMakeFiles/install/strip.util""]","[""all""]",[],[],[],cd /home/lyu/BuildAC/Ninja_optimized/project/catch_build && /usr/bin/cmake -DCMAKE_INSTALL_DO_STRIP=1 -P cmake_install.cmake,Installing the project stripped...,,{},"{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 1, ""longest_remaining_hops"": 1}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,119
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:125:14,install/strip,phony,phony,"[""install/strip""]","[""CMakeFiles/install/strip.util""]",[],[],[],,,,{},"{""producer_dep_count"": 1, ""consumer_count"": 0, ""all_input_count"": 1, ""longest_remaining_hops"": 0}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,125
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:139:15,cmake_object_order_depends_target_Catch2,phony,phony,"[""cmake_object_order_depends_target_Catch2""]",[],[],"[""src/CMakeFiles/Catch2.dir""]",[],,,,{},"{""producer_dep_count"": 0, ""consumer_count"": 107, ""all_input_count"": 1, ""longest_remaining_hops"": 7}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,139
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:141:16,src/CMakeFiles/Catch2.dir/catch2/benchmark/catch_chronometer.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/benchmark/catch_chronometer.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/catch_chronometer.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/benchmark/catch_chronometer.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/benchmark/catch_chronometer.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/benchmark/catch_chronometer.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/catch_chronometer.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/benchmark/catch_chronometer.cpp.o,src/CMakeFiles/Catch2.dir/catch2/benchmark/catch_chronometer.cpp.o.d,"{""file_size"": 509, ""loc"": 17, ""non_empty_loc"": 13, ""function_count"": 0, ""avg_function_length"": 0, ""max_function_length"": 0, ""include_count"": 1, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 3, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,141
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:150:17,src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_analyse.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_analyse.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/detail/catch_analyse.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_analyse.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_analyse.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_analyse.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/detail/catch_analyse.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_analyse.cpp.o,src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_analyse.cpp.o.d,"{""file_size"": 3525, ""loc"": 85, ""non_empty_loc"": 75, ""function_count"": 3, ""avg_function_length"": 33.667, ""max_function_length"": 61, ""include_count"": 7, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 7, ""branch_keyword_count"": 4, ""max_cyclomatic_proxy"": 5}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,150
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:159:18,src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_benchmark_function.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_benchmark_function.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/detail/catch_benchmark_function.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_benchmark_function.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_benchmark_function.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_benchmark_function.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/detail/catch_benchmark_function.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_benchmark_function.cpp.o,src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_benchmark_function.cpp.o.d,"{""file_size"": 716, ""loc"": 23, ""non_empty_loc"": 18, ""function_count"": 1, ""avg_function_length"": 1.0, ""max_function_length"": 1, ""include_count"": 1, ""template_count"": 0, ""class_count"": 1, ""max_nesting_depth"": 5, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,159
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:168:19,src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_run_for_at_least.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_run_for_at_least.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/detail/catch_run_for_at_least.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_run_for_at_least.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_run_for_at_least.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_run_for_at_least.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/detail/catch_run_for_at_least.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_run_for_at_least.cpp.o,src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_run_for_at_least.cpp.o.d,"{""file_size"": 959, ""loc"": 31, ""non_empty_loc"": 23, ""function_count"": 2, ""avg_function_length"": 3.0, ""max_function_length"": 3, ""include_count"": 3, ""template_count"": 0, ""class_count"": 1, ""max_nesting_depth"": 5, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,168
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:177:20,src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_stats.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_stats.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/detail/catch_stats.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_stats.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_stats.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_stats.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/benchmark/detail/catch_stats.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_stats.cpp.o,src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_stats.cpp.o.d,"{""file_size"": 17303, ""loc"": 393, ""non_empty_loc"": 344, ""function_count"": 28, ""avg_function_length"": 14.714, ""max_function_length"": 75, ""include_count"": 12, ""template_count"": 1, ""class_count"": 0, ""max_nesting_depth"": 7, ""branch_keyword_count"": 18, ""max_cyclomatic_proxy"": 19}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,177
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:186:21,src/CMakeFiles/Catch2.dir/catch2/generators/catch_generator_exception.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/generators/catch_generator_exception.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/generators/catch_generator_exception.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/generators/catch_generator_exception.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/generators/catch_generator_exception.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/generators/catch_generator_exception.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/generators/catch_generator_exception.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/generators/catch_generator_exception.cpp.o,src/CMakeFiles/Catch2.dir/catch2/generators/catch_generator_exception.cpp.o.d,"{""file_size"": 435, ""loc"": 17, ""non_empty_loc"": 11, ""function_count"": 1, ""avg_function_length"": 3.0, ""max_function_length"": 3, ""include_count"": 1, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 2, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,186
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:195:22,src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/generators/catch_generators.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/generators/catch_generators.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators.cpp.o,src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators.cpp.o.d,"{""file_size"": 1084, ""loc"": 32, ""non_empty_loc"": 22, ""function_count"": 2, ""avg_function_length"": 3.5, ""max_function_length"": 4, ""include_count"": 2, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 3, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,195
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:204:23,src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_random.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_random.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/generators/catch_generators_random.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_random.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_random.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_random.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/generators/catch_generators_random.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_random.cpp.o,src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_random.cpp.o.d,"{""file_size"": 1480, ""loc"": 46, ""non_empty_loc"": 35, ""function_count"": 5, ""avg_function_length"": 2.4, ""max_function_length"": 4, ""include_count"": 3, ""template_count"": 0, ""class_count"": 1, ""max_nesting_depth"": 4, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,204
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:213:24,src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_throw.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_throw.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/generators/catch_generators_throw.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_throw.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_throw.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_throw.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/generators/catch_generators_throw.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_throw.cpp.o,src/CMakeFiles/Catch2.dir/catch2/generators/catch_generators_throw.cpp.o.d,"{""file_size"": 730, ""loc"": 24, ""non_empty_loc"": 18, ""function_count"": 1, ""avg_function_length"": 3.0, ""max_function_length"": 3, ""include_count"": 3, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 5, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,213
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:222:25,src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_automake.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_automake.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/reporters/catch_reporter_automake.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_automake.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_automake.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_automake.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/reporters/catch_reporter_automake.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_automake.cpp.o,src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_automake.cpp.o.d,"{""file_size"": 1283, ""loc"": 37, ""non_empty_loc"": 29, ""function_count"": 5, ""avg_function_length"": 5.4, ""max_function_length"": 15, ""include_count"": 3, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 3, ""branch_keyword_count"": 3, ""max_cyclomatic_proxy"": 4}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,222
/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja:231:26,src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_common_base.cpp.o,CXX_COMPILER__Catch2_unscanned_,compile,"[""src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_common_base.cpp.o""]","[""/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/reporters/catch_reporter_common_base.cpp""]",[],"[""cmake_object_order_depends_target_Catch2""]",[],/usr/bin/c++  -I/home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/.. -I/home/lyu/BuildAC/Ninja_optimized/project/catch_build/generated-includes -ffile-prefix-map=/home/lyu/BuildAC/Ninja_optimized/project/Catch2/= -MD -MT src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_common_base.cpp.o -MF src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_common_base.cpp.o.d -o src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_common_base.cpp.o -c /home/lyu/BuildAC/Ninja_optimized/project/Catch2/src/catch2/reporters/catch_reporter_common_base.cpp,Building CXX object src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_common_base.cpp.o,src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_common_base.cpp.o.d,"{""file_size"": 1738, ""loc"": 49, ""non_empty_loc"": 37, ""function_count"": 5, ""avg_function_length"": 3.4, ""max_function_length"": 7, ""include_count"": 4, ""template_count"": 0, ""class_count"": 0, ""max_nesting_depth"": 2, ""branch_keyword_count"": 0, ""max_cyclomatic_proxy"": 1}","{""producer_dep_count"": 1, ""consumer_count"": 1, ""all_input_count"": 2, ""longest_remaining_hops"": 6}",,,/home/lyu/BuildAC/Ninja_optimized/project/catch_build/build.ninja,231
